epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,570.766,1.03712,0.64272,0.8355,0.84271,0.85841,0.91924,0.58944,1.14743,0.69147,0.86884,0.0012377,0.0012377,0.0012377
156,574.358,1.07021,0.64952,0.8629,0.87804,0.89195,0.94884,0.63018,1.09733,0.64214,0.87032,0.00123275,0.00123275,0.00123275
157,577.938,1.0264,0.66927,0.84039,0.87737,0.92035,0.95804,0.61063,1.15679,0.63655,0.8755,0.0012278,0.0012278,0.0012278
158,581.544,1.06316,0.63657,0.87258,0.81,0.87611,0.92342,0.59055,1.18697,0.67906,0.88537,0.00122285,0.00122285,0.00122285
159,585.136,1.1321,0.694,0.86171,0.85556,0.9292,0.94657,0.62852,1.12392,0.64628,0.86178,0.0012179,0.0012179,0.0012179
160,588.744,1.13777,0.68134,0.85915,0.83325,0.89381,0.90764,0.57785,1.1674,0.72315,0.85975,0.00121295,0.00121295,0.00121295
161,592.331,1.09737,0.67901,0.86556,0.87777,0.89381,0.92222,0.6267,1.07202,0.69534,0.85726,0.001208,0.001208,0.001208
162,595.911,1.09653,0.68227,0.85602,0.85116,0.87611,0.93777,0.62443,1.10297,0.71081,0.8673,0.00120305,0.00120305,0.00120305
163,599.589,1.03415,0.60789,0.85578,0.88988,0.90265,0.96199,0.64766,1.09459,0.65788,0.86122,0.0011981,0.0011981,0.0011981
164,603.255,1.10322,0.67073,0.85431,0.9059,0.89381,0.96218,0.63537,1.11001,0.6415,0.86606,0.00119315,0.00119315,0.00119315
165,606.869,1.04633,0.62905,0.86434,0.87053,0.89256,0.94858,0.63677,1.07816,0.63321,0.86375,0.0011882,0.0011882,0.0011882
166,610.443,1.02428,0.64788,0.84454,0.8469,0.9115,0.94635,0.61877,1.13203,0.64916,0.86613,0.00118325,0.00118325,0.00118325
167,614.025,1.04171,0.65543,0.85619,0.82308,0.88496,0.89199,0.57253,1.1216,0.72581,0.86302,0.0011783,0.0011783,0.0011783
168,617.628,1.13586,0.68981,0.86429,0.85134,0.86156,0.91047,0.59129,1.15278,0.72999,0.87143,0.00117335,0.00117335,0.00117335
169,621.233,1.11668,0.66812,0.85399,0.82607,0.84062,0.88327,0.52124,1.34992,0.8056,0.91172,0.0011684,0.0011684,0.0011684
170,624.835,1.11806,0.69623,0.87062,0.83167,0.8745,0.90636,0.57011,1.21052,0.75479,0.89179,0.00116345,0.00116345,0.00116345
171,628.445,1.06243,0.66772,0.85517,0.85377,0.93007,0.95007,0.64075,1.06743,0.62597,0.84709,0.0011585,0.0011585,0.0011585
172,632.048,1.07658,0.66285,0.86919,0.85129,0.8612,0.93671,0.61628,1.12415,0.66298,0.86778,0.00115355,0.00115355,0.00115355
173,635.645,1.0966,0.68804,0.88326,0.88547,0.88946,0.94739,0.62117,1.14983,0.66772,0.87845,0.0011486,0.0011486,0.0011486
174,639.225,1.06738,0.66966,0.85944,0.74542,0.74336,0.80496,0.45838,1.40025,0.98748,0.93995,0.00114365,0.00114365,0.00114365
175,642.814,1.08373,0.68173,0.84784,0.8884,0.84956,0.9214,0.58416,1.18352,0.74208,0.87258,0.0011387,0.0011387,0.0011387
176,646.454,1.06363,0.66977,0.84069,0.83152,0.91719,0.93526,0.61914,1.12522,0.63372,0.87333,0.00113375,0.00113375,0.00113375
177,650.092,1.09103,0.65766,0.8645,0.90797,0.82301,0.947,0.66382,1.01429,0.60057,0.85341,0.0011288,0.0011288,0.0011288
178,654.325,1.03297,0.6357,0.85498,0.84435,0.86415,0.92148,0.61281,1.11245,0.63994,0.8465,0.00112385,0.00112385,0.00112385
179,657.943,1.05472,0.66041,0.86347,0.88411,0.87611,0.93059,0.616,1.06802,0.64566,0.85457,0.0011189,0.0011189,0.0011189
180,661.589,1.05193,0.65345,0.85827,0.86107,0.9115,0.93437,0.60817,1.08362,0.64306,0.85937,0.00111395,0.00111395,0.00111395
