epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,182.585,1.02051,0.62244,0.82575,0.85102,0.7583,0.82688,0.50019,1.19081,0.66469,0.84001,0.0002081,0.0002081,0.0002081
183,183.591,0.99187,0.63035,0.82684,0.84539,0.72566,0.83442,0.49694,1.21587,0.68651,0.84424,0.0001982,0.0001982,0.0001982
184,184.504,1.00846,0.64756,0.83041,0.81571,0.74424,0.82944,0.52043,1.20794,0.66879,0.8399,0.0001883,0.0001883,0.0001883
185,185.456,0.9694,0.6145,0.82103,0.86196,0.77362,0.85915,0.52717,1.1953,0.64853,0.84339,0.0001784,0.0001784,0.0001784
186,186.504,0.98181,0.61286,0.83126,0.87175,0.78201,0.86001,0.53726,1.19345,0.65042,0.84435,0.0001685,0.0001685,0.0001685
187,187.563,0.94583,0.58879,0.83061,0.8947,0.75189,0.84713,0.53096,1.18857,0.65649,0.83915,0.0001586,0.0001586,0.0001586
188,188.527,0.94655,0.5997,0.83635,0.82763,0.72236,0.82869,0.51585,1.22948,0.67152,0.84532,0.0001487,0.0001487,0.0001487
189,189.522,0.96144,0.61528,0.82088,0.89473,0.73451,0.85323,0.5258,1.18185,0.6364,0.84565,0.0001388,0.0001388,0.0001388
190,190.529,0.99629,0.61006,0.8265,0.88075,0.76106,0.8402,0.52356,1.17639,0.62886,0.84322,0.0001289,0.0001289,0.0001289
191,192.436,0.92966,0.62644,0.7825,0.90876,0.73451,0.824,0.51456,1.17536,0.66146,0.84083,0.000119,0.000119,0.000119
192,193.461,0.93844,0.58713,0.80105,0.88857,0.76106,0.84815,0.50801,1.17703,0.64617,0.84175,0.0001091,0.0001091,0.0001091
193,194.37,0.99297,0.58942,0.84469,0.869,0.76106,0.83809,0.51319,1.19558,0.64552,0.84304,9.92e-05,9.92e-05,9.92e-05
194,195.305,0.8972,0.54855,0.81549,0.85991,0.76991,0.84136,0.51347,1.19248,0.63881,0.84225,8.93e-05,8.93e-05,8.93e-05
195,196.273,0.86445,0.56328,0.81737,0.84023,0.75221,0.81572,0.51488,1.19248,0.64686,0.84394,7.94e-05,7.94e-05,7.94e-05
196,197.231,0.90874,0.57046,0.82561,0.86235,0.75221,0.82384,0.50854,1.20128,0.65334,0.84732,6.95e-05,6.95e-05,6.95e-05
197,198.185,0.8805,0.57126,0.82057,0.87425,0.73832,0.83422,0.51399,1.19579,0.66047,0.84225,5.96e-05,5.96e-05,5.96e-05
198,199.116,0.99846,0.64458,0.80498,0.85869,0.75285,0.83251,0.51721,1.18182,0.65979,0.84268,4.97e-05,4.97e-05,4.97e-05
199,200.014,0.89188,0.55578,0.82524,0.84984,0.75221,0.83468,0.52185,1.18741,0.64647,0.84251,3.98e-05,3.98e-05,3.98e-05
200,200.963,0.80548,0.58226,0.76895,0.85552,0.73361,0.83129,0.51519,1.183,0.64868,0.84526,2.99e-05,2.99e-05,2.99e-05
